Time [s]	Pos_0_x [m]	Pos_0_y [m]	Pos_0_z [m]	Pos_x [m]	Pos_y [m]	Pos_z [m]	Force_x [N]	Force_y [N]	Force_z [N]
2.140000	0.610000	0.058180	0.612731	0.609908	0.053456	0.635800	0.000000	0.000000	9.497026
2.150000	0.610000	0.058639	0.612731	0.609906	0.053908	0.635886	0.000000	0.000000	9.524135
2.160000	0.610000	0.059099	0.612731	0.609905	0.054360	0.635971	0.000000	0.000000	9.550530
2.170000	0.610000	0.059560	0.612731	0.609904	0.054814	0.636053	0.000000	0.000000	9.576206
2.180000	0.610000	0.060022	0.612731	0.609902	0.055268	0.636134	0.000000	0.000000	9.601159
2.190000	0.610000	0.060484	0.612731	0.609901	0.055723	0.636213	0.000000	0.000000	9.625386
2.200000	0.610000	0.060946	0.612731	0.609899	0.056179	0.636291	0.000000	0.000000	9.648882
2.210000	0.610000	0.061410	0.612731	0.609898	0.056636	0.636366	0.000000	0.000000	9.671645
2.220000	0.610000	0.061873	0.612731	0.609897	0.057093	0.636440	0.000000	0.000000	9.693669
2.230000	0.610000	0.062337	0.612731	0.609895	0.057551	0.636512	0.000000	0.000000	9.714953
2.240000	0.610000	0.062802	0.612731	0.609894	0.058010	0.636583	0.000000	0.000000	9.735492
2.250000	0.610000	0.063267	0.612731	0.609892	0.058469	0.636651	0.000000	0.000000	9.755283
2.260000	0.610000	0.063733	0.612731	0.609891	0.058929	0.636718	0.000000	0.000000	9.774323
2.270000	0.610000	0.064199	0.612731	0.609890	0.059390	0.636783	0.000000	0.000000	9.792609
2.280000	0.610000	0.064666	0.612731	0.609888	0.059851	0.636846	0.000000	0.000000	9.810138
2.290000	0.610000	0.065133	0.612731	0.609887	0.060313	0.636907	0.000000	0.000000	9.826908
2.300000	0.610000	0.065600	0.612731	0.609886	0.060775	0.636967	0.000000	0.000000	9.842916
2.310000	0.610000	0.066068	0.612731	0.609885	0.061239	0.637024	0.000000	0.000000	9.858159
2.320000	0.610000	0.066536	0.612731	0.609883	0.061702	0.637080	0.000000	0.000000	9.872634
2.330000	0.610000	0.067004	0.612731	0.609882	0.062166	0.637134	0.000000	0.000000	9.886341
2.340000	0.610000	0.067473	0.612731	0.609881	0.062631	0.637186	0.000000	0.000000	9.899275
2.350000	0.610000	0.067942	0.612731	0.609879	0.063096	0.637236	0.000000	0.000000	9.911436
2.360000	0.610000	0.068411	0.612731	0.609878	0.063562	0.637284	0.000000	0.000000	9.922822
2.370000	0.610000	0.068881	0.612731	0.609877	0.064028	0.637331	0.000000	0.000000	9.933430
2.380000	0.610000	0.069350	0.612731	0.609876	0.064494	0.637375	0.000000	0.000000	9.943259
2.390000	0.610000	0.069820	0.612731	0.609875	0.064961	0.637417	0.000000	0.000000	9.952307
2.400000	0.610000	0.070291	0.612731	0.609873	0.065429	0.637458	0.000000	0.000000	9.960574
2.410000	0.610000	0.070761	0.612731	0.609872	0.065897	0.637497	0.000000	0.000000	9.968057
2.420000	0.610000	0.071232	0.612731	0.609871	0.066365	0.637533	0.000000	0.000000	9.974755
2.430000	0.610000	0.071702	0.612731	0.609870	0.066833	0.637568	0.000000	0.000000	9.980668
2.440000	0.610000	0.072173	0.612731	0.609869	0.067302	0.637601	0.000000	0.000000	9.985795
2.450000	0.610000	0.072644	0.612731	0.609868	0.067771	0.637632	0.000000	0.000000	9.990134
2.460000	0.610000	0.073115	0.612731	0.609866	0.068240	0.637661	0.000000	0.000000	9.993685
2.470000	0.610000	0.073586	0.612731	0.609865	0.068710	0.637687	0.000000	0.000000	9.996447
2.480000	0.610000	0.074058	0.612731	0.609864	0.069180	0.637712	0.000000	0.000000	9.998421
2.490000	0.610000	0.074529	0.612731	0.609863	0.069650	0.637735	0.000000	0.000000	9.999605
2.500000	0.610000	0.075000	0.612731	0.609862	0.070121	0.637756	0.000000	0.000000	10.000000
2.510000	0.610000	0.075471	0.612731	0.609861	0.070591	0.637775	0.000000	0.000000	9.999605
2.520000	0.610000	0.075942	0.612731	0.609860	0.071062	0.637793	0.000000	0.000000	9.998421
2.530000	0.610000	0.076414	0.612731	0.609859	0.071533	0.637808	0.000000	0.000000	9.996447
2.540000	0.610000	0.076885	0.612731	0.609858	0.072004	0.637821	0.000000	0.000000	9.993685
2.550000	0.610000	0.077356	0.612731	0.609857	0.072475	0.637832	0.000000	0.000000	9.990134
2.560000	0.610000	0.077827	0.612731	0.609856	0.072946	0.637841	0.000000	0.000000	9.985795
2.570000	0.610000	0.078298	0.612731	0.609855	0.073418	0.637848	0.000000	0.000000	9.980668
2.580000	0.610000	0.078768	0.612731	0.609854	0.073889	0.637853	0.000000	0.000000	9.974755
2.590000	0.610000	0.079239	0.612731	0.609853	0.074361	0.637856	0.000000	0.000000	9.968057
2.600000	0.610000	0.079709	0.612731	0.609852	0.074832	0.637857	0.000000	0.000000	9.960574
2.610000	0.610000	0.080180	0.612731	0.609851	0.075304	0.637857	0.000000	0.000000	9.952307
2.620000	0.610000	0.080650	0.612731	0.609851	0.075776	0.637854	0.000000	0.000000	9.943259
2.630000	0.610000	0.081119	0.612731	0.609850	0.076247	0.637849	0.000000	0.000000	9.933430
2.640000	0.610000	0.081589	0.612731	0.609849	0.076719	0.637842	0.000000	0.000000	9.922822
2.650000	0.610000	0.082058	0.612731	0.609848	0.077190	0.637833	0.000000	0.000000	9.911436
2.660000	0.610000	0.082527	0.612731	0.609847	0.077661	0.637823	0.000000	0.000000	9.899275
2.670000	0.610000	0.082996	0.612731	0.609846	0.078133	0.637810	0.000000	0.000000	9.886341
2.680000	0.610000	0.083464	0.612731	0.609846	0.078604	0.637795	0.000000	0.000000	9.872634
2.690000	0.610000	0.083932	0.612731	0.609845	0.079075	0.637778	0.000000	0.000000	9.858159
